3,100,1931,744,0.0161133,1.02441,-0.211914,-1.2207,-2.56348,4.39453,-2.7,62.25,-68.85,34.4669,-0.0836945,0.122167,0.766333,-0.625143,166.684,3.73833
3,100,1931,754,0.0234375,1.00781,-0.206543,-1.95313,-2.74658,4.15039,-3.45,62.7,-67.8,34.4739,-0.0832952,0.1223,0.766393,-0.625097,166.682,3.63617
3,100,1931,764,0.027832,1.0127,-0.205566,-1.89209,-2.92969,3.54004,-2.4,63.3,-68.1,34.4635,-0.0828896,0.122405,0.76646,-0.625048,166.68,3.67787
3,100,1931,775,0.0332031,1.00098,-0.187012,-1.34277,-2.68555,2.99072,-3.3,61.35,-67.2,34.4704,-0.0825175,0.122485,0.766504,-0.625027,166.678,3.68621
3,100,1931,785,0.0283203,1.01514,-0.20752,-0.671387,-2.74658,2.50244,-3.6,62.4,-67.95,34.4635,-0.0821793,0.122533,0.766498,-0.625071,166.676,3.65911
3,100,1931,795,0.0351563,1.00732,-0.209961,0.0610352,-3.41797,1.95313,-3.6,62.4,-68.7,34.4721,-0.0818376,0.122509,0.7665,-0.625118,166.674,3.632
3,100,1931,805,0.0498047,1.01025,-0.213379,-0.244141,-3.60107,1.2207,-3.45,63.75,-67.5,34.4687,-0.0814944,0.122437,0.766508,-0.625167,166.672,3.63826
3,100,1931,816,0.0454102,1.0083,-0.219727,-0.427246,-2.86865,0.366211,-2.25,61.8,-69,34.4739,-0.0811956,0.122365,0.766538,-0.625182,166.67,3.65077
3,100,1931,826,0.0439453,0.999023,-0.214844,-0.671387,-2.0752,-0.183105,-4.2,62.25,-67.8,34.4894,-0.0810015,0.122289,0.766574,-0.625178,166.668,3.65077
3,100,1931,836,0.0371094,1,-0.20459,-1.28174,-1.40381,-0.549316,-4.2,61.95,-66.75,34.4912,-0.0808636,0.122221,0.766644,-0.625123,166.666,3.64243
3,100,1931,846,0.0263672,0.998535,-0.195801,-1.2207,-0.976563,-0.671387,-2.7,62.25,-68.1,34.4756,-0.0807957,0.122155,0.766721,-0.625051,166.664,3.67162
3,100,1931,857,0.0180664,0.989746,-0.202637,-0.671387,-1.2207,-0.671387,-3.15,61.95,-67.05,34.4687,-0.080749,0.122062,0.766762,-0.625025,166.662,3.67162
3,100,1931,867,0.0297852,0.98291,-0.215332,-0.0610352,-1.70898,-0.732422,-3.3,62.4,-68.25,34.4687,-0.080707,0.121911,0.766789,-0.625027,166.66,3.69455
3,100,1931,877,0.0336914,0.986328,-0.203613,0.732422,-1.58691,-0.488281,-3.75,62.7,-67.05,34.4791,-0.0806302,0.121777,0.76678,-0.625074,166.658,3.65702
3,100,1931,887,0.0288086,0.999023,-0.204102,1.0376,-1.40381,-0.244141,-3.45,62.7,-68.4,34.4791,-0.0805438,0.121688,0.766738,-0.625155,166.657,3.65702
3,100,1931,898,0.0253906,1,-0.208008,0.366211,-1.34277,-0.244141,-3.3,62.1,-67.95,34.4635,-0.0804832,0.121588,0.766694,-0.625235,166.655,3.66953
3,100,1931,908,0.0283203,1.00146,-0.220215,-0.671387,-1.40381,-0.427246,-2.1,61.2,-68.4,34.4721,-0.0803977,0.121499,0.766719,-0.625232,166.653,3.65494
3,100,1931,918,0.0273438,0.996094,-0.197754,-1.89209,-1.0376,-0.488281,-3.75,62.7,-68.1,34.4617,-0.0803308,0.121423,0.766815,-0.625139,166.651,3.69455
3,100,1931,928,0.027832,0.98584,-0.195801,-3.17383,-1.09863,-0.244141,-2.85,62.1,-67.2,34.4791,-0.0802561,0.121371,0.766955,-0.624986,166.649,3.69247
3,100,1931,939,0.0253906,0.98291,-0.211426,-3.2959,-1.77002,-0.488281,-3.75,61.65,-68.4,34.4687,-0.0801519,0.121279,0.767135,-0.624797,166.647,3.6466
3,100,1931,949,0.0283203,0.979004,-0.19873,-2.68555,-2.50244,-0.915527,-1.8,62.4,-68.7,34.4773,-0.0800318,0.121109,0.767312,-0.624628,166.646,3.67162
3,100,1931,959,0.03125,0.987305,-0.214844,-1.77002,-3.05176,-1.28174,-1.8,62.85,-69.3,34.4548,-0.0798872,0.120886,0.76743,-0.624545,166.644,3.66745
3,100,1931,969,0.0200195,0.996094,-0.209473,-1.28174,-3.35693,-1.70898,-2.7,62.7,-69.15,34.4704,-0.0797361,0.12062,0.767537,-0.624483,166.642,3.69664
3,100,1931,980,0.03125,0.996094,-0.220215,-1.77002,-3.54004,-1.89209,-2.85,62.4,-70.05,34.486,-0.0795954,0.12032,0.76768,-0.624384,166.64,3.65077
3,100,1931,990,0.0322266,1.00879,-0.20459,-2.86865,-3.2959,-2.01416,-1.65,62.7,-70.2,34.4791,-0.0794444,0.120038,0.767866,-0.624228,166.638,3.68413
3,100,1931,1000,0.0234375,1.00537,-0.216797,-3.96729,-2.68555,-2.31934,-2.85,61.35,-67.95,34.4583,-0.0793378,0.119771,0.768116,-0.623985,166.637,3.65494
3,100,1931,1011,0.0317383,0.990723,-0.208008,-5.5542,-2.0752,-2.62451,-3.3,62.4,-67.2,34.4652,-0.0792703,0.119528,0.768418,-0.623668,166.635,3.65494
3,100,1931,1021,0.0302734,0.980957,-0.199219,-6.16455,-2.13623,-2.38037,-3.15,63,-67.8,34.4635,-0.0791871,0.119314,0.768786,-0.623267,166.633,3.65077
3,100,1932,7,0.0268555,0.987305,-0.216797,-5.06592,-2.38037,-2.44141,-2.25,61.35,-67.65,34.4583,-0.0790912,0.119083,0.769091,-0.622947,166.631,3.65494
3,100,1932,17,0.0263672,0.979004,-0.208008,-3.78418,-2.19727,-2.92969,-4.2,60.9,-69.15,34.4652,-0.0790532,0.118803,0.769355,-0.622679,166.63,3.6737
3,100,1932,28,0.0229492,0.976074,-0.218262,-2.56348,-1.09863,-3.60107,-2.7,62.7,-69.45,34.4842,-0.079112,0.118533,0.769554,-0.622477,166.628,3.64243
3,100,1932,38,0.0234375,0.987305,-0.210938,-1.70898,0,-3.66211,-2.85,62.85,-67.2,34.4756,-0.0792731,0.118294,0.769697,-0.622325,166.626,3.64243
3,100,1932,48,0.0180664,0.992676,-0.193848,-1.77002,0.671387,-4.02832,-2.7,61.2,-68.85,34.4635,-0.0795215,0.118061,0.769827,-0.622178,166.625,3.61741
3,100,1932,58,0.0131836,0.996582,-0.194824,-2.68555,0.976563,-3.96729,-2.7,61.2,-68.85,34.4583,-0.0797938,0.117841,0.769956,-0.622024,166.623,3.69247
3,100,1932,69,-0.00195313,1.00293,-0.216309,-3.54004,0.915527,-3.17383,-3.6,63.15,-69.6,34.486,-0.0800639,0.117657,0.770123,-0.621817,166.621,3.6737
3,100,1932,79,0.0136719,1.00586,-0.209961,-4.5166,0.732422,-2.74658,-1.8,62.4,-69,34.46,-0.0802913,0.117495,0.770382,-0.621498,166.62,3.68413
3,100,1932,89,0.0302734,1.00537,-0.212891,-5.37109,1.09863,-2.68555,-1.2,62.4,-68.25,34.4756,-0.080463,0.117398,0.770661,-0.621149,166.618,3.66953
3,100,1932,99,0.0253906,1.00781,-0.216797,-6.5918,2.74658,-2.92969,-3.45,63.3,-67.05,34.4704,-0.0806886,0.1174,0.770992,-0.620707,166.616,3.67787
3,100,1932,110,0.0185547,0.996582,-0.215332,-7.26318,4.15039,-3.17383,-2.4,62.7,-68.4,34.4756,-0.0810412,0.117458,0.771357,-0.620198,166.615,3.69872
3,100,1932,120,0.0146484,0.989746,-0.224609,-7.26318,4.69971,-3.11279,-1.8,63.6,-67.65,34.4652,-0.0814515,0.117546,0.771732,-0.619659,166.613,3.66745
3,100,1932,130,0.00292969,0.969727,-0.214355,-6.65283,5.00488,-2.68555,-2.7,64.5,-68.1,34.4635,-0.0818935,0.117659,0.772078,-0.619149,166.612,3.64451
3,100,1932,140,0.00146484,0.969727,-0.229004,-5.5542,4.69971,-2.31934,-2.4,63,-68.85,34.4721,-0.0823419,0.117763,0.772383,-0.618689,166.61,3.60698
3,100,1932,151,-0.00341797,0.985352,-0.233398,-4.27246,3.78418,-1.95313,-3.15,62.7,-68.1,34.4773,-0.0827401,0.11784,0.772617,-0.618328,166.608,3.65702
3,100,1932,161,-0.00244141,0.995605,-0.22168,-4.08936,3.17383,-1.77002,-1.2,62.4,-69.3,34.4669,-0.0830726,0.11789,0.772839,-0.617997,166.607,3.6883
3,100,1932,171,0.000976563,1.00391,-0.21875,-5.12695,3.35693,-1.52588,-2.4,63,-68.85,34.4773,-0.0833897,0.117954,0.77308,-0.61764,166.605,3.6049
3,100,1932,181,-0.00683594,1.00684,-0.236328,-7.01904,4.02832,-0.976563,-2.55,62.4,-67.95,34.4877,-0.0837013,0.118091,0.773399,-0.617173,166.604,3.66328
3,100,1932,222,0.0229492,1.02051,-0.250488,-10.376,4.76074,3.23486,-3.15,64.05,-68.4,34.486,-0.0844975,0.119644,0.775328,-0.614339,166.598,3.62783
3,100,1932,233,0.0302734,1.01123,-0.25,-9.76563,4.45557,4.15039,-2.7,61.95,-68.4,34.46,-0.0844568,0.12026,0.775793,-0.613637,166.596,3.68413
3,100,1932,243,0.0493164,1.00195,-0.250977,-9.52148,5.06592,4.39453,-2.7,61.65,-68.85,34.486,-0.084386,0.120941,0.776229,-0.61296,166.595,3.65077
3,100,1932,192,0.00683594,1.00781,-0.230957,-8.78906,4.5166,-0.366211,-0.45,61.8,-67.65,34.4704,-0.084005,0.118317,0.773823,-0.616557,166.602,3.69872
3,100,1932,202,-0.00390625,1.00732,-0.228516,-10.498,4.82178,0.732422,-3.6,61.8,-68.25,34.4704,-0.0842227,0.11866,0.774321,-0.615835,166.601,3.6466
3,100,1932,212,0.00927734,1.01172,-0.236816,-10.9863,5.24902,2.01416,-2.55,61.8,-69,34.4756,-0.0844204,0.119106,0.774844,-0.615064,166.599,3.68204
3,100,1932,253,0.0522461,0.994629,-0.250977,-8.78906,6.16455,4.02832,-0.9,62.7,-69.45,34.4704,-0.0843926,0.121673,0.776625,-0.612313,166.593,3.66119
3,100,1932,264,0.0317383,0.985352,-0.231934,-6.95801,6.5918,3.35693,-2.1,61.65,-68.1,34.4617,-0.084494,0.12238,0.776934,-0.611766,166.594,3.65077
3,100,1932,274,0.0136719,1.00928,-0.248047,-4.57764,6.40869,2.86865,-2.25,63.15,-70.05,34.4739,-0.0847072,0.122981,0.777134,-0.611361,166.594,3.65077
3,100,1932,284,0.0078125,1.04199,-0.266113,-2.86865,5.85938,3.05176,-3.15,61.2,-68.85,34.4791,-0.0849572,0.123507,0.777224,-0.611107,166.594,3.66536
3,100,1932,294,0.015625,1.05371,-0.248535,-3.479,4.88281,4.3335,-1.35,63.3,-69.9,34.4756,-0.0850911,0.124051,0.777313,-0.610864,166.594,3.68621
3,100,1932,304,0.0317383,1.04248,-0.252441,-6.71387,4.39453,5.43213,-2.4,63.75,-69.15,34.4704,-0.0850841,0.12467,0.777497,-0.610505,166.594,3.68621
3,100,1932,315,0.0405273,1.01123,-0.23877,-10.1318,5.5542,5.98145,-2.1,63,-69.45,34.4773,-0.0849842,0.125448,0.777872,-0.609881,166.595,3.65077
3,100,1932,325,0.0302734,0.964355,-0.257324,-10.9863,6.53076,6.16455,-2.4,62.25,-68.4,34.4756,-0.0849271,0.126328,0.778338,-0.609113,166.595,3.65911
3,100,1932,335,0.019043,0.942383,-0.255859,-8.66699,6.5918,5.61523,-3.6,63.6,-67.95,34.4808,-0.0849321,0.127176,0.778753,-0.608405,166.595,3.62783
3,100,1932,345,0.0180664,0.927246,-0.244141,-4.69971,6.22559,4.3335,-1.5,62.85,-69.6,34.4912,-0.0850596,0.127876,0.77899,-0.607937,166.595,3.66328
3,100,1932,356,0.0224609,0.941895,-0.234863,-0.610352,4.94385,3.17383,-2.1,62.25,-68.85,34.4808,-0.0852542,0.128383,0.778995,-0.607797,166.595,3.65077
3,100,1932,366,0.0195313,0.949219,-0.240723,1.64795,3.41797,1.77002,-1.2,64.2,-69,34.4704,-0.0854301,0.128711,0.778877,-0.607854,166.596,3.63409
3,100,1932,376,0.0200195,0.969238,-0.246094,1.2207,2.38037,0.366211,-2.55,63.15,-68.7,34.4669,-0.0856038,0.128864,0.778774,-0.607929,166.596,3.65911
3,100,1932,386,0.0244141,0.969238,-0.227051,-1.52588,2.44141,-1.09863,-1.35,62.7,-70.2,34.4912,-0.0858214,0.128937,0.778788,-0.607864,166.596,3.66953
3,100,1932,397,0.00878906,0.961914,-0.241211,-4.08936,3.11279,-2.50244,-1.5,63.15,-68.25,34.4721,-0.0860968,0.128979,0.778942,-0.607619,166.596,3.6737
3,100,1932,407,0.00585938,0.945313,-0.224609,-5.7373,3.23486,-3.72314,-1.8,63.15,-69.6,34.4721,-0.0864892,0.128933,0.779225,-0.607211,166.596,3.64034
3,100,1932,417,-0.00195313,0.94043,-0.21582,-6.71387,2.68555,-5.00488,-1.2,61.35,-69,34.4635,-0.0869118,0.12878,0.779583,-0.606723,166.597,3.69664
3,100,1932,427,0.00146484,0.929688,-0.21875,-6.7749,2.0752,-5.92041,-2.25,63.6,-67.65,34.4808,-0.0873498,0.128522,0.779954,-0.606237,166.597,3.6737
3,100,1932,438,-0.000976563,0.930176,-0.216797,-7.08008,1.58691,-7.01904,-1.65,64.5,-70.95,34.4704,-0.0878082,0.128167,0.780347,-0.60574,166.597,3.64868
3,100,1932,448,0.00244141,0.94043,-0.223145,-7.14111,1.0376,-7.93457,-1.35,63.3,-69.15,34.46,-0.0882904,0.12771,0.780742,-0.605258,166.597,3.6466
3,100,1932,458,-0.00830078,0.945801,-0.218262,-7.38525,-0.183105,-8.36182,0.15,64.8,-68.85,34.4721,-0.0887073,0.12718,0.781163,-0.604764,166.597,3.69247
3,100,1932,468,0.012207,0.95752,-0.238281,-8.60596,-1.09863,-8.8501,-1.35,64.05,-70.95,34.4791,-0.0890722,0.126564,0.781636,-0.604229,166.598,3.66328
3,100,1932,479,0.000976563,0.954102,-0.223145,-8.97217,-1.40381,-9.15527,-0.3,63.75,-70.5,34.4964,-0.0893954,0.12593,0.782166,-0.603627,166.598,3.66953
3,100,1932,489,0.0126953,0.960449,-0.227051,-9.39941,-1.52588,-8.8501,-0.6,63.3,-70.2,34.4721,-0.0896904,0.125304,0.782686,-0.60304,166.598,3.66953
3,100,1932,500,0.0151367,0.965332,-0.234375,-9.52148,-1.89209,-8.54492,-1.8,63.6,-71.1,34.486,-0.0899302,0.124692,0.783216,-0.602443,166.598,3.68204
3,100,1932,510,0.0136719,0.980469,-0.227539,-9.39941,-2.56348,-7.87354,-0.9,64.05,-69.45,34.4583,-0.0900894,0.124103,0.783749,-0.601847,166.598,3.65702
3,100,1932,520,0.0258789,0.977539,-0.244141,-9.52148,-3.23486,-7.62939,-1.2,62.4,-69.6,34.4756,-0.0901631,0.123512,0.784286,-0.601258,166.598,3.64451
3,100,1932,530,0.0419922,0.963379,-0.243164,-9.64355,-3.60107,-7.14111,-1.2,62.85,-67.95,34.4808,-0.0901448,0.122958,0.784838,-0.600654,166.599,3.65494
3,100,1932,540,0.0351563,0.959961,-0.253418,-9.27734,-4.27246,-6.83594,-1.2,64.65,-69,34.4791,-0.0900342,0.122423,0.785373,-0.60008,166.599,3.64034
3,100,1932,551,0.0361328,0.94873,-0.269531,-8.54492,-4.76074,-7.01904,-2.85,62.85,-70.05,34.4721,-0.0898898,0.12186,0.785915,-0.599506,166.599,3.68413
3,100,1932,561,0.0371094,0.948242,-0.282715,-7.44629,-5.43213,-7.56836,-0.6,63.3,-70.5,34.4756,-0.0897371,0.121214,0.786452,-0.598956,166.599,3.63409
3,100,1932,571,0.0258789,0.952148,-0.272949,-6.16455,-5.79834,-7.87354,-0.9,63.3,-69.45,34.4808,-0.08959,0.120515,0.786952,-0.598462,166.599,3.65911
3,100,1932,581,0.0229492,0.947754,-0.271973,-5.79834,-6.10352,-8.36182,-0.3,61.95,-71.55,34.4617,-0.0894673,0.119749,0.787409,-0.598032,166.599,3.6737
3,100,1932,592,0.0146484,0.95166,-0.285645,-5.67627,-6.5918,-8.72803,-0.75,61.8,-70.05,34.4669,-0.0893529,0.118921,0.787866,-0.597613,166.6,3.61532
3,100,1932,602,0.00683594,0.956055,-0.275391,-6.95801,-6.89697,-9.09424,-1.35,63,-70.2,34.4877,-0.0892475,0.118035,0.788391,-0.597111,166.6,3.67996
3,100,1932,612,0.00292969,0.940918,-0.287109,-8.23975,-6.40869,-9.27734,-2.4,65.55,-70.95,34.4946,-0.0891841,0.11714,0.788975,-0.596526,166.6,3.6737
3,100,1932,622,0.00439453,0.948242,-0.307129,-8.48389,-6.16455,-9.70459,-0.9,64.5,-69.9,34.4825,-0.0891537,0.116242,0.789619,-0.595853,166.6,3.65911
3,100,1932,633,0.00390625,0.958008,-0.306641,-8.60596,-5.79834,-10.5591,0,64.95,-70.65,34.4756,-0.0891741,0.115314,0.790273,-0.595163,166.6,3.65702
3,100,1932,643,0.00976563,0.967285,-0.299805,-9.39941,-4.82178,-11.1694,0.6,63.9,-70.35,34.4635,-0.0892574,0.114405,0.790954,-0.594421,166.6,3.6883
3,100,1932,653,-0.00292969,0.962402,-0.313477,-10.1929,-3.66211,-11.6577,0,63.9,-70.35,34.4617,-0.0894456,0.113524,0.791664,-0.593616,166.601,3.71749
3,100,1932,663,0.00732422,0.950684,-0.313965,-10.7422,-2.50244,-12.2681,-0.45,64.2,-71.1,34.46,-0.0897383,0.11266,0.792406,-0.592746,166.601,3.64868
3,100,1932,674,0.00390625,0.949219,-0.314941,-10.376,-0.915527,-13.3057,1.35,64.2,-70.65,34.4773,-0.090174,0.111813,0.793144,-0.591852,166.601,3.65285
3,100,1932,684,-0.00878906,0.941406,-0.3125,-9.15527,0.305176,-13.6108,0.15,64.05,-70.2,34.4808,-0.0907348,0.110999,0.793827,-0.591004,166.601,3.66119
3,100,1932,694,-0.012207,0.941406,-0.302734,-7.62939,0.854492,-13.9771,1.2,65.55,-70.95,34.4791,-0.0913961,0.110167,0.794428,-0.590249,166.601,3.69038
3,100,1932,704,-0.015625,0.953613,-0.304199,-6.53076,1.52588,-14.1602,1.65,65.4,-69,34.4721,-0.0921401,0.109325,0.794953,-0.589583,166.601,3.67579
3,100,1932,715,-0.0141602,0.957031,-0.321289,-6.34766,2.38037,-14.3433,1.05,66.45,-72.15,34.486,-0.092958,0.108501,0.795449,-0.588937,166.602,3.6883
3,100,1932,725,-0.0141602,0.956055,-0.33252,-6.7749,3.66211,-14.6484,0.45,64.05,-71.55,34.4842,-0.0938334,0.107751,0.795961,-0.588244,166.602,3.71749
